2020-01-20 00:00:00;МО Горки-10 23;83734,4
2020-01-20 00:00:00;Москва Скобелевская 4;131297,11
2020-01-20 00:00:00;Москва Ярославское ш. 2 к.2;135416,37
2020-01-20 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;183519,35
2020-01-21 00:00:00;Москва Березовой Рощи пр-д 8;194453,1
2020-01-21 00:00:00;СПб, Московский, 137, Аптека, ОКей;175205,48
2020-01-21 00:00:00;Москва Красных Зорь 21;139270,5
2020-01-21 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;181305,75
2020-01-21 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;183654,2
2020-01-21 00:00:00;Москва Скобелевская 4;127439,84
2020-01-21 00:00:00;МО Горки-10 23;110299,3
2020-01-21 00:00:00;Москва Ярославское ш. 2 к.2;134637,9
2020-01-22 00:00:00;Москва Березовой Рощи пр-д 8;249199,82
2020-01-22 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;165528,7
2020-01-22 00:00:00;Москва Красных Зорь 21;111622,26
2020-01-22 00:00:00;МО Горки-10 23;110390,25
2020-01-22 00:00:00;Москва Ярославское ш. 2 к.2;188014,85
2020-01-22 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;184913,88
2020-01-22 00:00:00;Москва Скобелевская 4;172559,45
2020-01-22 00:00:00;СПб, Московский, 137, Аптека, ОКей;192609,3
2020-01-23 00:00:00;Москва Ярославское ш. 2 к.2;302424,18
2020-01-23 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;340960,62
2020-01-23 00:00:00;МО Горки-10 23;148919,74
2020-01-23 00:00:00;Москва Красных Зорь 21;238268,28
2020-01-23 00:00:00;Москва Скобелевская 4;243210,93
2020-01-23 00:00:00;Москва Березовой Рощи пр-д 8;304160,4
2020-01-23 00:00:00;СПб, Московский, 137, Аптека, ОКей;240428,59
2020-01-23 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;224643,59
2020-01-24 00:00:00;Москва Скобелевская 4;168406,05
2020-01-24 00:00:00;Москва Ярославское ш. 2 к.2;135091,47
2020-01-24 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;200479,33
2020-01-24 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;179018,77
2020-01-24 00:00:00;СПб, Московский, 137, Аптека, ОКей;206330,56
2020-01-24 00:00:00;Москва Березовой Рощи пр-д 8;156114,1
2020-01-24 00:00:00;Москва Красных Зорь 21;160701
2020-01-24 00:00:00;МО Горки-10 23;109305,46
2020-01-25 00:00:00;Москва Скобелевская 4;143979,97
2020-01-25 00:00:00;СПб, Московский, 137, Аптека, ОКей;197602,1
2020-01-25 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;223254,85
2020-01-25 00:00:00;Москва Ярославское ш. 2 к.2;160870,1
2020-01-25 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;186304,28
2020-01-25 00:00:00;МО Горки-10 23;239801,24
2020-01-25 00:00:00;Москва Березовой Рощи пр-д 8;172305,6
2020-01-25 00:00:00;Москва Красных Зорь 21;132912,7
2020-01-26 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;153155,09
2020-01-26 00:00:00;Москва Скобелевская 4;145853,44
2020-01-26 00:00:00;СПб, Московский, 137, Аптека, ОКей;171883,6
2020-01-26 00:00:00;Москва Березовой Рощи пр-д 8;159199,4
2020-01-26 00:00:00;Москва Ярославское ш. 2 к.2;127041,6
2020-01-26 00:00:00;МО Горки-10 23;122255,1
2020-01-26 00:00:00;Москва Красных Зорь 21;119935,35
2020-01-26 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;186151,15
2020-01-27 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;150399,8
2020-01-27 00:00:00;СПб, Московский, 137, Аптека, ОКей;194164,59
2020-01-27 00:00:00;Москва Березовой Рощи пр-д 8;240184,65
2020-01-27 00:00:00;Москва Красных Зорь 21;179419,75
2020-01-27 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;169719,3
2020-01-27 00:00:00;Москва Ярославское ш. 2 к.2;134675,55
2020-01-27 00:00:00;Москва Скобелевская 4;149182,19
2020-01-27 00:00:00;МО Горки-10 23;134165,5
2020-01-28 00:00:00;СПб, Московский, 137, Аптека, ОКей;171047,65
2020-01-28 00:00:00;Москва Березовой Рощи пр-д 8;177479,7
2020-01-28 00:00:00;Москва Ярославское ш. 2 к.2;119044,75
2020-01-28 00:00:00;МО Горки-10 23;120648,46
2020-01-28 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;160627,72
2020-01-28 00:00:00;Москва Красных Зорь 21;144033,3
2020-01-28 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;226454,51
2020-01-28 00:00:00;Москва Скобелевская 4;213511,65
2020-01-29 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;189659,6
2020-01-29 00:00:00;Москва Красных Зорь 21;150108,9
2020-01-29 00:00:00;Москва Березовой Рощи пр-д 8;213354,9
2020-01-29 00:00:00;МО Горки-10 23;104410,25
2020-01-29 00:00:00;Москва Ярославское ш. 2 к.2;165843,3
2020-01-29 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;152624,82
2020-01-29 00:00:00;Москва Скобелевская 4;172195,57
2020-01-29 00:00:00;СПб, Московский, 137, Аптека, ОКей;168209,52
2020-01-30 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;210581,32
2020-01-30 00:00:00;МО Горки-10 23;138391,05
2020-01-30 00:00:00;Москва Скобелевская 4;174741
2020-01-30 00:00:00;СПб, Московский, 137, Аптека, ОКей;234715,94
2020-01-30 00:00:00;Москва Березовой Рощи пр-д 8;344523,34
2020-01-30 00:00:00;Москва Красных Зорь 21;175300,22
2020-01-30 00:00:00;Москва Ярославское ш. 2 к.2;205181,87
2020-01-30 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;207043,7
2020-01-31 00:00:00;Москва Ярославское ш. 2 к.2;173625
2020-01-31 00:00:00;Москва Скобелевская 4;142962,25
2020-01-31 00:00:00;СПб, Московский, 137, Аптека, ОКей;219722
2020-01-31 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;244388,07
2020-01-31 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;168700,81
2020-01-31 00:00:00;Москва Березовой Рощи пр-д 8;230211,2
2020-01-31 00:00:00;МО Горки-10 23;122844,72
2020-01-31 00:00:00;Москва Красных Зорь 21;185843,98
2020-02-01 00:00:00;СПб, Московский, 137, Аптека, ОКей;205660,6
2020-02-01 00:00:00;Москва Скобелевская 4;153677,64
2020-02-01 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;170538,93
2020-02-01 00:00:00;МО Горки-10 23;193674,59
2020-02-01 00:00:00;Москва Ярославское ш. 2 к.2;134895,9
2020-02-01 00:00:00;Москва Красных Зорь 21;149768,91
2020-02-01 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;209149,46
2020-02-01 00:00:00;Москва Березовой Рощи пр-д 8;139999,8
2020-02-02 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;147863,36
2020-02-02 00:00:00;СПб, Московский, 137, Аптека, ОКей;174433,65
2020-02-02 00:00:00;Москва Березовой Рощи пр-д 8;176048,9
2020-02-02 00:00:00;МО Горки-10 23;87812,5
2020-02-02 00:00:00;Москва Красных Зорь 21;151072,2
